level	file	threshold_mult	admitted_at_level	source_arm	verdict	ms	exit_status	peak_rss_kb	decided_by
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	1	True	shipped	sat	106	0	16100	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	1	True	shipped	sat	106	0	16100	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	1	True	shipped	sat	106	0	16100	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	1	True	shipped	sat	106	0	16100	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	1	True	shipped	sat	106	0	15824	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	1	True	shipped	sat	106	0	15824	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	1	True	shipped	sat	106	0	15824	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0065.smt2	1	True	shipped	sat	106	0	15824	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	1	True	shipped	unsat	109	0	15808	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	1	True	shipped	unsat	109	0	15808	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	1	True	shipped	unsat	109	0	15808	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	1	True	shipped	unsat	109	0	15808	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	1	True	shipped	sat	108	0	14324	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	1	True	shipped	sat	108	0	14324	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	1	True	shipped	sat	108	0	14324	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	1	True	shipped	sat	108	0	14324	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	1	True	shipped	unsat	108	0	15444	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	1	True	shipped	unsat	108	0	15444	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	1	True	shipped	unsat	108	0	15444	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	1	True	shipped	unsat	108	0	15444	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	1	True	shipped	sat	107	0	15932	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	1	True	shipped	sat	107	0	15932	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	1	True	shipped	sat	107	0	15932	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0028.smt2	1	True	shipped	sat	107	0	15932	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	1	True	shipped	sat	107	0	15896	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	1	True	shipped	sat	107	0	15896	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	1	True	shipped	sat	107	0	15896	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	1	True	shipped	sat	107	0	15896	nra
2	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	1	True	shipped	unsat	107	0	15740	nra
4	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	1	True	shipped	unsat	107	0	15740	nra
16	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	1	True	shipped	unsat	107	0	15740	nra
off	QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	1	True	shipped	unsat	107	0	15740	nra
2	QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	1	True	shipped	sat	108	0	15704	nra
4	QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	1	True	shipped	sat	108	0	15704	nra
16	QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	1	True	shipped	sat	108	0	15704	nra
off	QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	1	True	shipped	sat	108	0	15704	nra
2	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	1	True	shipped	sat	108	0	15820	nra
4	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	1	True	shipped	sat	108	0	15820	nra
16	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	1	True	shipped	sat	108	0	15820	nra
off	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0009.smt2	1	True	shipped	sat	108	0	15820	nra
2	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	1	True	shipped	unsat	107	0	15232	nra
4	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	1	True	shipped	unsat	107	0	15232	nra
16	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	1	True	shipped	unsat	107	0	15232	nra
off	QF_LRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0023.smt2	1	True	shipped	unsat	107	0	15232	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	1	True	shipped	sat	107	0	14936	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	1	True	shipped	sat	107	0	14936	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	1	True	shipped	sat	107	0	14936	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	1	True	shipped	sat	107	0	14936	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	1	True	shipped	sat	107	0	15520	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	1	True	shipped	sat	107	0	15520	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	1	True	shipped	sat	107	0	15520	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0059.smt2	1	True	shipped	sat	107	0	15520	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	1	True	shipped	sat	109	0	15572	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	1	True	shipped	sat	109	0	15572	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	1	True	shipped	sat	109	0	15572	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	1	True	shipped	sat	109	0	15572	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	1	True	shipped	sat	108	0	15936	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	1	True	shipped	sat	108	0	15936	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	1	True	shipped	sat	108	0	15936	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	1	True	shipped	sat	108	0	15936	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	1	True	shipped	sat	107	0	16008	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	1	True	shipped	sat	107	0	16008	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	1	True	shipped	sat	107	0	16008	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	1	True	shipped	sat	107	0	16008	nra
2	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	1	True	shipped	sat	108	0	15764	nra
4	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	1	True	shipped	sat	108	0	15764	nra
16	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	1	True	shipped	sat	108	0	15764	nra
off	QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0417.smt2	1	True	shipped	sat	108	0	15764	nra
2	QF_LRA/miplib/danoint-266.smt2	4	False	shipped	unknown	24128	0	76976	none
4	QF_LRA/miplib/danoint-266.smt2	4	True	65536	unknown	24131	0	1174336	none
16	QF_LRA/miplib/danoint-266.smt2	4	True	65536	unknown	24131	0	1174336	none
off	QF_LRA/miplib/danoint-266.smt2	4	True	65536	unknown	24131	0	1174336	none
2	QF_LRA/miplib/fixnet-5000.smt2	5	False	shipped	unknown	24130	0	46352	none
4	QF_LRA/miplib/fixnet-5000.smt2	5	False	shipped	unknown	24130	0	46352	none
16	QF_LRA/miplib/fixnet-5000.smt2	5	True	65536	unknown	24130	0	437140	none
off	QF_LRA/miplib/fixnet-5000.smt2	5	True	65536	unknown	24130	0	437140	none
2	QF_LRA/miplib/opt1217--57.smt2	5	False	shipped	unknown	24131	0	50228	none
4	QF_LRA/miplib/opt1217--57.smt2	5	False	shipped	unknown	24131	0	50228	none
16	QF_LRA/miplib/opt1217--57.smt2	5	True	65536	unknown	24134	0	211172	none
off	QF_LRA/miplib/opt1217--57.smt2	5	True	65536	unknown	24134	0	211172	none
2	QF_LRA/miplib/pp08a-1000.smt2	1	True	shipped	unknown	24127	0	297260	none
4	QF_LRA/miplib/pp08a-1000.smt2	1	True	shipped	unknown	24127	0	297260	none
16	QF_LRA/miplib/pp08a-1000.smt2	1	True	shipped	unknown	24127	0	297260	none
off	QF_LRA/miplib/pp08a-1000.smt2	1	True	shipped	unknown	24127	0	297260	none
2	QF_LRA/miplib/pp08a-7349.smt2	1	True	shipped	unknown	24128	0	103588	none
4	QF_LRA/miplib/pp08a-7349.smt2	1	True	shipped	unknown	24128	0	103588	none
16	QF_LRA/miplib/pp08a-7349.smt2	1	True	shipped	unknown	24128	0	103588	none
off	QF_LRA/miplib/pp08a-7349.smt2	1	True	shipped	unknown	24128	0	103588	none
2	QF_LRA/miplib/vpm2-5.smt2	3	False	shipped	unknown	24128	0	31432	none
4	QF_LRA/miplib/vpm2-5.smt2	3	True	65536	unknown	24129	0	464744	none
16	QF_LRA/miplib/vpm2-5.smt2	3	True	65536	unknown	24129	0	464744	none
off	QF_LRA/miplib/vpm2-5.smt2	3	True	65536	unknown	24129	0	464744	none
2	QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	1	True	shipped	unknown	209	0	26784	nra
4	QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	1	True	shipped	unknown	209	0	26784	nra
16	QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	1	True	shipped	unknown	209	0	26784	nra
off	QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	1	True	shipped	unknown	209	0	26784	nra
2	QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	1	True	shipped	unsat	7213	0	49764	nra
4	QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	1	True	shipped	unsat	7213	0	49764	nra
16	QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	1	True	shipped	unsat	7213	0	49764	nra
off	QF_LRA/sal/gasburner/gasburner-prop3-12.smt2	1	True	shipped	unsat	7213	0	49764	nra
2	QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	1	True	shipped	unsat	109	0	16168	nra
4	QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	1	True	shipped	unsat	109	0	16168	nra
16	QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	1	True	shipped	unsat	109	0	16168	nra
off	QF_LRA/sal/gasburner/gasburner-prop3-2.smt2	1	True	shipped	unsat	109	0	16168	nra
2	QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	1	True	shipped	unsat	609	0	21196	nra
4	QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	1	True	shipped	unsat	609	0	21196	nra
16	QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	1	True	shipped	unsat	609	0	21196	nra
off	QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	1	True	shipped	unsat	609	0	21196	nra
2	QF_LRA/sal/pursuit/pursuit-safety-16.smt2	1	True	shipped	unknown	24130	0	38680	none
4	QF_LRA/sal/pursuit/pursuit-safety-16.smt2	1	True	shipped	unknown	24130	0	38680	none
16	QF_LRA/sal/pursuit/pursuit-safety-16.smt2	1	True	shipped	unknown	24130	0	38680	none
off	QF_LRA/sal/pursuit/pursuit-safety-16.smt2	1	True	shipped	unknown	24130	0	38680	none
2	QF_LRA/sal/pursuit/pursuit-safety-5.smt2	1	True	shipped	unsat	207	0	19352	nra
4	QF_LRA/sal/pursuit/pursuit-safety-5.smt2	1	True	shipped	unsat	207	0	19352	nra
16	QF_LRA/sal/pursuit/pursuit-safety-5.smt2	1	True	shipped	unsat	207	0	19352	nra
off	QF_LRA/sal/pursuit/pursuit-safety-5.smt2	1	True	shipped	unsat	207	0	19352	nra
2	QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	1	True	shipped	unsat	108	0	18288	nra
4	QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	1	True	shipped	unsat	108	0	18288	nra
16	QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	1	True	shipped	unsat	108	0	18288	nra
off	QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	1	True	shipped	unsat	108	0	18288	nra
2	QF_LRA/sal/tgc/tgc_io-safe-13.smt2	1	True	shipped	unknown	4312	0	31968	nra
4	QF_LRA/sal/tgc/tgc_io-safe-13.smt2	1	True	shipped	unknown	4312	0	31968	nra
16	QF_LRA/sal/tgc/tgc_io-safe-13.smt2	1	True	shipped	unknown	4312	0	31968	nra
off	QF_LRA/sal/tgc/tgc_io-safe-13.smt2	1	True	shipped	unknown	4312	0	31968	nra
2	QF_LRA/sal/tgc/tgc_io-safe-20.smt2	1	True	shipped	unknown	4710	0	36372	nra
4	QF_LRA/sal/tgc/tgc_io-safe-20.smt2	1	True	shipped	unknown	4710	0	36372	nra
16	QF_LRA/sal/tgc/tgc_io-safe-20.smt2	1	True	shipped	unknown	4710	0	36372	nra
off	QF_LRA/sal/tgc/tgc_io-safe-20.smt2	1	True	shipped	unknown	4710	0	36372	nra
2	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	1	True	shipped	unsat	107	0	15424	dl-online
4	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	1	True	shipped	unsat	107	0	15424	dl-online
16	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	1	True	shipped	unsat	107	0	15424	dl-online
off	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	1	True	shipped	unsat	107	0	15424	dl-online
2	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	1	True	shipped	unsat	107	0	28096	nra
4	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	1	True	shipped	unsat	107	0	28096	nra
16	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	1	True	shipped	unsat	107	0	28096	nra
off	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-17.smt2	1	True	shipped	unsat	107	0	28096	nra
2	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	1	True	shipped	unsat	107	0	20012	nra
4	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	1	True	shipped	unsat	107	0	20012	nra
16	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	1	True	shipped	unsat	107	0	20012	nra
off	QF_LRA/sal/windowreal/windowreal-no_t_deadlock-6.smt2	1	True	shipped	unsat	107	0	20012	nra
2	QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	1	True	shipped	unsat	107	0	15684	dl-online
4	QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	1	True	shipped	unsat	107	0	15684	dl-online
16	QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	1	True	shipped	unsat	107	0	15684	dl-online
off	QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	1	True	shipped	unsat	107	0	15684	dl-online
2	QF_LRA/sc/sc-11.base.cvc.smt2	1	True	shipped	unknown	24026	0	28368	none
4	QF_LRA/sc/sc-11.base.cvc.smt2	1	True	shipped	unknown	24026	0	28368	none
16	QF_LRA/sc/sc-11.base.cvc.smt2	1	True	shipped	unknown	24026	0	28368	none
off	QF_LRA/sc/sc-11.base.cvc.smt2	1	True	shipped	unknown	24026	0	28368	none
2	QF_LRA/sc/sc-13.base.cvc.smt2	1	True	shipped	unknown	24027	0	30392	none
4	QF_LRA/sc/sc-13.base.cvc.smt2	1	True	shipped	unknown	24027	0	30392	none
16	QF_LRA/sc/sc-13.base.cvc.smt2	1	True	shipped	unknown	24027	0	30392	none
off	QF_LRA/sc/sc-13.base.cvc.smt2	1	True	shipped	unknown	24027	0	30392	none
2	QF_LRA/sc/sc-15.base.cvc.smt2	1	True	shipped	unknown	24127	0	29444	none
4	QF_LRA/sc/sc-15.base.cvc.smt2	1	True	shipped	unknown	24127	0	29444	none
16	QF_LRA/sc/sc-15.base.cvc.smt2	1	True	shipped	unknown	24127	0	29444	none
off	QF_LRA/sc/sc-15.base.cvc.smt2	1	True	shipped	unknown	24127	0	29444	none
2	QF_LRA/sc/sc-17.base.cvc.smt2	1	True	shipped	unknown	24126	0	30172	none
4	QF_LRA/sc/sc-17.base.cvc.smt2	1	True	shipped	unknown	24126	0	30172	none
16	QF_LRA/sc/sc-17.base.cvc.smt2	1	True	shipped	unknown	24126	0	30172	none
off	QF_LRA/sc/sc-17.base.cvc.smt2	1	True	shipped	unknown	24126	0	30172	none
2	QF_LRA/sc/sc-19.base.cvc.smt2	1	True	shipped	unknown	24027	0	31196	none
4	QF_LRA/sc/sc-19.base.cvc.smt2	1	True	shipped	unknown	24027	0	31196	none
16	QF_LRA/sc/sc-19.base.cvc.smt2	1	True	shipped	unknown	24027	0	31196	none
off	QF_LRA/sc/sc-19.base.cvc.smt2	1	True	shipped	unknown	24027	0	31196	none
2	QF_LRA/sc/sc-21.base.cvc.smt2	1	True	shipped	unknown	24123	0	33164	none
4	QF_LRA/sc/sc-21.base.cvc.smt2	1	True	shipped	unknown	24123	0	33164	none
16	QF_LRA/sc/sc-21.base.cvc.smt2	1	True	shipped	unknown	24123	0	33164	none
off	QF_LRA/sc/sc-21.base.cvc.smt2	1	True	shipped	unknown	24123	0	33164	none
2	QF_LRA/sc/sc-23.base.cvc.smt2	1	True	shipped	unknown	24129	0	34832	none
4	QF_LRA/sc/sc-23.base.cvc.smt2	1	True	shipped	unknown	24129	0	34832	none
16	QF_LRA/sc/sc-23.base.cvc.smt2	1	True	shipped	unknown	24129	0	34832	none
off	QF_LRA/sc/sc-23.base.cvc.smt2	1	True	shipped	unknown	24129	0	34832	none
2	QF_LRA/sc/sc-25.base.cvc.smt2	1	True	shipped	unknown	24128	0	40856	none
4	QF_LRA/sc/sc-25.base.cvc.smt2	1	True	shipped	unknown	24128	0	40856	none
16	QF_LRA/sc/sc-25.base.cvc.smt2	1	True	shipped	unknown	24128	0	40856	none
off	QF_LRA/sc/sc-25.base.cvc.smt2	1	True	shipped	unknown	24128	0	40856	none
2	QF_LRA/sc/sc-27.base.cvc.smt2	2	True	65536	unknown	24130	0	365304	none
4	QF_LRA/sc/sc-27.base.cvc.smt2	2	True	65536	unknown	24130	0	365304	none
16	QF_LRA/sc/sc-27.base.cvc.smt2	2	True	65536	unknown	24130	0	365304	none
off	QF_LRA/sc/sc-27.base.cvc.smt2	2	True	65536	unknown	24130	0	365304	none
2	QF_LRA/sc/sc-29.base.cvc.smt2	2	True	65536	unknown	24129	0	397912	none
4	QF_LRA/sc/sc-29.base.cvc.smt2	2	True	65536	unknown	24129	0	397912	none
16	QF_LRA/sc/sc-29.base.cvc.smt2	2	True	65536	unknown	24129	0	397912	none
off	QF_LRA/sc/sc-29.base.cvc.smt2	2	True	65536	unknown	24129	0	397912	none
2	QF_LRA/sc/sc-31.base.cvc.smt2	3	False	shipped	unknown	24129	0	31616	none
4	QF_LRA/sc/sc-31.base.cvc.smt2	3	True	65536	unknown	24130	0	432200	none
16	QF_LRA/sc/sc-31.base.cvc.smt2	3	True	65536	unknown	24130	0	432200	none
off	QF_LRA/sc/sc-31.base.cvc.smt2	3	True	65536	unknown	24130	0	432200	none
2	QF_LRA/sc/sc-33.base.cvc.smt2	3	False	shipped	unknown	24129	0	32200	none
4	QF_LRA/sc/sc-33.base.cvc.smt2	3	True	65536	unknown	24132	0	471624	none
16	QF_LRA/sc/sc-33.base.cvc.smt2	3	True	65536	unknown	24132	0	471624	none
off	QF_LRA/sc/sc-33.base.cvc.smt2	3	True	65536	unknown	24132	0	471624	none
2	QF_LRA/sc/sc-35.base.cvc.smt2	3	False	shipped	unknown	24131	0	32576	none
4	QF_LRA/sc/sc-35.base.cvc.smt2	3	True	65536	unknown	24130	0	504184	none
16	QF_LRA/sc/sc-35.base.cvc.smt2	3	True	65536	unknown	24130	0	504184	none
off	QF_LRA/sc/sc-35.base.cvc.smt2	3	True	65536	unknown	24130	0	504184	none
2	QF_LRA/sc/sc-37.base.cvc.smt2	3	False	shipped	unknown	24131	0	31216	none
4	QF_LRA/sc/sc-37.base.cvc.smt2	3	True	65536	unknown	24130	0	540500	none
16	QF_LRA/sc/sc-37.base.cvc.smt2	3	True	65536	unknown	24130	0	540500	none
off	QF_LRA/sc/sc-37.base.cvc.smt2	3	True	65536	unknown	24130	0	540500	none
2	QF_LRA/sc/sc-39.base.cvc.smt2	3	False	shipped	unknown	24131	0	33260	none
4	QF_LRA/sc/sc-39.base.cvc.smt2	3	True	65536	unknown	24131	0	610676	none
16	QF_LRA/sc/sc-39.base.cvc.smt2	3	True	65536	unknown	24131	0	610676	none
off	QF_LRA/sc/sc-39.base.cvc.smt2	3	True	65536	unknown	24131	0	610676	none
2	QF_LRA/sc/sc-5.base.cvc.smt2	1	True	shipped	unknown	24131	0	23816	none
4	QF_LRA/sc/sc-5.base.cvc.smt2	1	True	shipped	unknown	24131	0	23816	none
16	QF_LRA/sc/sc-5.base.cvc.smt2	1	True	shipped	unknown	24131	0	23816	none
off	QF_LRA/sc/sc-5.base.cvc.smt2	1	True	shipped	unknown	24131	0	23816	none
2	QF_LRA/sc/sc-7.base.cvc.smt2	1	True	shipped	unknown	24130	0	23856	none
4	QF_LRA/sc/sc-7.base.cvc.smt2	1	True	shipped	unknown	24130	0	23856	none
16	QF_LRA/sc/sc-7.base.cvc.smt2	1	True	shipped	unknown	24130	0	23856	none
off	QF_LRA/sc/sc-7.base.cvc.smt2	1	True	shipped	unknown	24130	0	23856	none
2	QF_LRA/sc/sc-9.base.cvc.smt2	1	True	shipped	unknown	24130	0	25292	none
4	QF_LRA/sc/sc-9.base.cvc.smt2	1	True	shipped	unknown	24130	0	25292	none
16	QF_LRA/sc/sc-9.base.cvc.smt2	1	True	shipped	unknown	24130	0	25292	none
off	QF_LRA/sc/sc-9.base.cvc.smt2	1	True	shipped	unknown	24130	0	25292	none
2	QF_LRA/spider_benchmarks/frame_prop.base.smt2	1	True	shipped	unsat	2411	0	17772	nra
4	QF_LRA/spider_benchmarks/frame_prop.base.smt2	1	True	shipped	unsat	2411	0	17772	nra
16	QF_LRA/spider_benchmarks/frame_prop.base.smt2	1	True	shipped	unsat	2411	0	17772	nra
off	QF_LRA/spider_benchmarks/frame_prop.base.smt2	1	True	shipped	unsat	2411	0	17772	nra
2	QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	1	True	shipped	unsat	2610	0	17660	nra
4	QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	1	True	shipped	unsat	2610	0	17660	nra
16	QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	1	True	shipped	unsat	2610	0	17660	nra
off	QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	1	True	shipped	unsat	2610	0	17660	nra
2	QF_LRA/spider_benchmarks/no_op_accs.base.smt2	1	True	shipped	unsat	2611	0	18008	nra
4	QF_LRA/spider_benchmarks/no_op_accs.base.smt2	1	True	shipped	unsat	2611	0	18008	nra
16	QF_LRA/spider_benchmarks/no_op_accs.base.smt2	1	True	shipped	unsat	2611	0	18008	nra
off	QF_LRA/spider_benchmarks/no_op_accs.base.smt2	1	True	shipped	unsat	2611	0	18008	nra
2	QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	1	True	shipped	unsat	1811	0	17440	nra
4	QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	1	True	shipped	unsat	1811	0	17440	nra
16	QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	1	True	shipped	unsat	1811	0	17440	nra
off	QF_LRA/spider_benchmarks/pd_init_op_accs.base.smt2	1	True	shipped	unsat	1811	0	17440	nra
2	QF_LRA/spider_benchmarks/reint_to_least.base.smt2	1	True	shipped	unsat	207	0	19352	nra
4	QF_LRA/spider_benchmarks/reint_to_least.base.smt2	1	True	shipped	unsat	207	0	19352	nra
16	QF_LRA/spider_benchmarks/reint_to_least.base.smt2	1	True	shipped	unsat	207	0	19352	nra
off	QF_LRA/spider_benchmarks/reint_to_least.base.smt2	1	True	shipped	unsat	207	0	19352	nra
